Date/Time,Step Count (count),Source
2021-09-28 00:00:00,5534,iPhone|iPhone|Gekyume
2021-09-29 00:00:00,10618,iPhone|iPhone|Gekyume
2021-09-30 00:00:00,7895,iPhone|iPhone|Gekyume
2021-10-01 00:00:00,8108,iPhone|iPhone|Gekyume
2021-10-02 00:00:00,1114,iPhone|iPhone|Gekyume
2021-10-03 00:00:00,1345,iPhone|iPhone|Gekyume
2021-10-04 00:00:00,4062,iPhone|iPhone|Gekyume
2021-10-05 00:00:00,1490,iPhone|iPhone|Gekyume
2021-10-06 00:00:00,930,iPhone|iPhone|Gekyume
2021-10-07 00:00:00,606,iPhone|iPhone|Gekyume
2021-10-08 00:00:00,6917,iPhone|iPhone|Gekyume
2021-10-09 00:00:00,396,iPhone|iPhone|Gekyume
2021-10-10 00:00:00,795,iPhone|iPhone|Gekyume
2021-10-11 00:00:00,1052,iPhone|iPhone|Gekyume
2021-10-12 00:00:00,6769,iPhone|iPhone|Gekyume
2021-10-13 00:00:00,8832,iPhone|iPhone|Gekyume
2021-10-14 00:00:00,7348,iPhone|iPhone|Gekyume
2021-10-15 00:00:00,5317,iPhone|iPhone|Gekyume
2021-10-16 00:00:00,1490,iPhone|iPhone|Gekyume
2021-10-17 00:00:00,1334,iPhone|iPhone|Gekyume
2021-10-18 00:00:00,7521,iPhone|iPhone|Gekyume
2021-10-19 00:00:00,6194,iPhone|iPhone|Gekyume
2021-10-20 00:00:00,6444,iPhone|iPhone|Gekyume
2021-10-21 00:00:00,4880,iPhone|iPhone|Gekyume
2021-10-22 00:00:00,6410,iPhone|iPhone|Gekyume
2021-10-23 00:00:00,1005,iPhone|iPhone|Gekyume
2021-10-24 00:00:00,263,iPhone|iPhone|Gekyume
2021-10-25 00:00:00,9038,iPhone|iPhone|Gekyume
2021-10-26 00:00:00,5674,iPhone|iPhone|Gekyume
2021-10-27 00:00:00,5046,iPhone|iPhone|Gekyume
2021-10-28 00:00:00,7816,iPhone|iPhone|Gekyume
2021-10-29 00:00:00,4791,iPhone|iPhone|Gekyume
2021-10-30 00:00:00,2742,iPhone|iPhone|Gekyume
2021-10-31 00:00:00,6997,iPhone|iPhone|Gekyume
2021-11-01 00:00:00,5158,iPhone|iPhone|Gekyume
2021-11-02 00:00:00,5336,iPhone|iPhone|Gekyume
2021-11-03 00:00:00,7410,iPhone|iPhone|Gekyume
2021-11-04 00:00:00,7175,iPhone|iPhone|Gekyume
2021-11-05 00:00:00,4562,iPhone|iPhone|Gekyume
2021-11-06 00:00:00,1354,iPhone|iPhone|Gekyume
2021-11-07 00:00:00,1060,iPhone|iPhone|Gekyume
2021-11-08 00:00:00,5209,iPhone|iPhone|Gekyume
2021-11-09 00:00:00,5890,iPhone|iPhone|Gekyume
2021-11-10 00:00:00,7129,iPhone|iPhone|Gekyume
2021-11-11 00:00:00,4990,iPhone|iPhone|Gekyume
2021-11-12 00:00:00,822,iPhone|iPhone|Gekyume
2021-11-13 00:00:00,464,iPhone|iPhone|Gekyume
2021-11-14 00:00:00,954,iPhone|iPhone|Gekyume
2021-11-15 00:00:00,5587,iPhone|iPhone|Gekyume
2021-11-16 00:00:00,5904,iPhone|iPhone|Gekyume
2021-11-17 00:00:00,4767,iPhone|iPhone|Gekyume
2021-11-18 00:00:00,6733,iPhone|iPhone|Gekyume
2021-11-19 00:00:00,5011,iPhone|iPhone|Gekyume
2021-11-20 00:00:00,1354,iPhone|iPhone|Gekyume
2021-11-21 00:00:00,288,iPhone|iPhone|Gekyume
2021-11-22 00:00:00,7622,iPhone|iPhone|Gekyume
2021-11-23 00:00:00,5365,iPhone|iPhone|Gekyume
2021-11-24 00:00:00,1724,iPhone|iPhone|Gekyume
2021-11-25 00:00:00,3634,iPhone|iPhone|Gekyume
2021-11-26 00:00:00,4257,iPhone|iPhone|Gekyume
2021-11-27 00:00:00,797,iPhone|iPhone|Gekyume
2021-11-28 00:00:00,694,iPhone|iPhone|Gekyume
2021-11-29 00:00:00,5156,iPhone|iPhone|Gekyume
2021-11-30 00:00:00,5325,iPhone|iPhone|Gekyume
2021-12-01 00:00:00,6683,iPhone|iPhone|Gekyume
2021-12-02 00:00:00,6813,iPhone|iPhone|Gekyume
2021-12-03 00:00:00,4681,iPhone|iPhone|Gekyume
2021-12-04 00:00:00,1519,iPhone|iPhone|Gekyume
2021-12-05 00:00:00,498,iPhone|iPhone|Gekyume
2021-12-06 00:00:00,5307,iPhone|iPhone|Gekyume
2021-12-07 00:00:00,5742,iPhone|iPhone|Gekyume
2021-12-08 00:00:00,4772,iPhone|iPhone|Gekyume
2021-12-09 00:00:00,5282,iPhone|iPhone|Gekyume
2021-12-10 00:00:00,5374,iPhone|iPhone|Gekyume
2021-12-11 00:00:00,952,iPhone|iPhone|Gekyume
2021-12-12 00:00:00,548,iPhone|iPhone|Gekyume
