Date/Time,Step Count (count),Source
2021-06-02 00:00:00,4625,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-03 00:00:00,1407,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-04 00:00:00,9793,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-05 00:00:00,6467,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-06 00:00:00,16917,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-07 00:00:00,4721,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-08 00:00:00,222,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-09 00:00:00,3160,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-10 00:00:00,2730,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-11 00:00:00,5909,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-12 00:00:00,8972,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-13 00:00:00,7307,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-14 00:00:00,7028,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-15 00:00:00,5316,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-16 00:00:00,4376,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-17 00:00:00,5842,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-18 00:00:00,11364,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-19 00:00:00,5547,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-20 00:00:00,7969,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-21 00:00:00,4887,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-22 00:00:00,11630,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-23 00:00:00,4152,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-24 00:00:00,4950,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-25 00:00:00,5975,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-26 00:00:00,15346,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-27 00:00:00,8448,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-28 00:00:00,7593,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-29 00:00:00,2296,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-30 00:00:00,10614,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-01 00:00:00,9520,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-02 00:00:00,3708,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-03 00:00:00,11637,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-04 00:00:00,5784,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-05 00:00:00,4988,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-06 00:00:00,8097,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-07 00:00:00,3021,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-08 00:00:00,9331,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-09 00:00:00,3668,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-10 00:00:00,2516,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-11 00:00:00,4209,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-12 00:00:00,6566,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-13 00:00:00,3558,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-14 00:00:00,1775,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-15 00:00:00,3997,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-16 00:00:00,8058,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-17 00:00:00,11066,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-18 00:00:00,7680,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-19 00:00:00,7076,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-20 00:00:00,8356,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-21 00:00:00,2863,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-22 00:00:00,866.32,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-23 00:00:00,8620,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-24 00:00:00,7523,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-25 00:00:00,10468,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-26 00:00:00,10998,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-27 00:00:00,5979,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-28 00:00:00,4887,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-29 00:00:00,10406,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-30 00:00:00,4877,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-07-31 00:00:00,2538,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-08-01 00:00:00,3217,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-08-02 00:00:00,473,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-08-03 00:00:00,3574,Veronica’s Apple Watch|Veronica's iPhone (2)
